case_id,variant,best_energy,delta_vs_full,iterations,wasted_iterations,waste_ratio,success,slip_count,dissociation_count,tokens_used
001,full,-4.346961975097656,0.0,5,0,0.0,True,3,3,31727
002,full,-3.3845252990722656,0.0,5,0,0.0,True,5,2,35336
003,full,-14.549540519714355,0.0,5,0,0.0,True,5,0,31375
004,full,-10.361473083496094,0.0,5,0,0.0,True,3,1,28689
005,full,-7.707094192504883,0.0,3,0,0.0,True,2,0,23262
006,full,-7.967422485351563,0.0,5,0,0.0,True,4,2,31721
007,full,-7.2280120849609375,0.0,5,0,0.0,True,4,1,29931
008,full,-6.176261901855469,0.0,3,0,0.0,True,2,0,23069
009,full,-10.643351554870604,0.0,4,0,0.0,True,3,0,29407
010,full,-4.743168592453003,0.0,3,0,0.0,True,2,0,21445
011,full,-11.658075332641602,0.0,4,0,0.0,True,4,0,31189
012,full,-3.5041396617889404,0.0,5,0,0.0,True,4,0,29573
